index,SEND_SPG_INNB,REC_SPG_INNB,DL_GD_LCLS_NM,DL_GD_MCLS_NM,INVC_CONT
8504,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,3
8505,4.148E+15,5.011E+15,생활/건강,음반,3
8506,4.148E+15,5.011E+15,생활/건강,음반,3
8507,4.148E+15,5.011E+15,생활/건강,음반,3
8508,4.15E+15,5.011E+15,식품,건강식품,42
8509,4.15E+15,5.013E+15,식품,건강식품,3
8510,4.157E+15,5.011E+15,식품,가공식품,4
8511,4.159E+15,5.013E+15,디지털/가전,기타디지털/가전,8
8512,4.159E+15,5.011E+15,식품,냉동/간편조리식품,3
8513,4.159E+15,5.013E+15,식품,농산물,12
8514,4.161E+15,5.013E+15,식품,기타식품,3
8515,4.161E+15,5.011E+15,생활/건강,주방용품,6
8516,4.217E+15,5.011E+15,식품,농산물,3
8517,4.371E+15,5.011E+15,식품,음료,5
8518,4.4131E+15,5.013E+15,패션의류,기타패션의류,3
8519,4.4133E+15,5.011E+15,패션의류,기타패션의류,3
8520,4.5113E+15,5.013E+15,생활/건강,주방용품,4
8521,4.5113E+15,5.013E+15,생활/건강,주방용품,3
8522,4.514E+15,5.011E+15,식품,수산,4
8523,4.688E+15,5.011E+15,식품,음료,3
8524,4.688E+15,5.011E+15,식품,음료,4
8525,4.715E+15,5.011E+15,식품,가공식품,6
8526,5.011E+15,1.1215E+15,식품,농산물,3
8527,5.011E+15,1.147E+15,식품,농산물,3
8528,5.011E+15,1.15E+15,식품,농산물,3
8529,5.011E+15,1.156E+15,식품,농산물,3
8530,5.011E+15,2.82E+15,식품,농산물,3
8531,5.011E+15,2.82E+15,식품,농산물,13
8532,5.011E+15,3.114E+15,식품,농산물,3
8533,5.011E+15,3.171E+15,식품,농산물,4
8534,5.011E+15,3.611E+15,식품,농산물,3
8535,5.011E+15,4.1173E+15,식품,농산물,5
8536,5.011E+15,4.1195E+15,식품,농산물,3
8537,5.011E+15,4.1195E+15,식품,농산물,4
8538,5.011E+15,4.1271E+15,식품,농산물,3
8539,5.011E+15,4.1271E+15,식품,농산물,3
8540,5.011E+15,4.1287E+15,식품,농산물,3
8541,5.011E+15,4.139E+15,식품,농산물,7
8542,5.011E+15,4.1463E+15,식품,농산물,5
8543,5.011E+15,4.1463E+15,식품,농산물,3
8544,5.011E+15,4.1463E+15,식품,농산물,14
8545,5.011E+15,4.148E+15,식품,농산물,3
8546,5.011E+15,4.157E+15,식품,농산물,3
8547,5.011E+15,4.159E+15,식품,농산물,3
8548,5.011E+15,4.215E+15,식품,농산물,3
8549,5.011E+15,4.219E+15,식품,농산물,3
8550,5.011E+15,4.313E+15,식품,농산물,4
8551,5.011E+15,4.4133E+15,식품,농산물,4
8552,5.011E+15,4.5111E+15,식품,농산물,4
8553,5.011E+15,4.5113E+15,식품,농산물,3
8554,5.011E+15,4.5113E+15,식품,농산물,3
8555,5.011E+15,4.617E+15,식품,농산물,20
8556,5.011E+15,4.713E+15,식품,농산물,3
8557,5.011E+15,4.717E+15,식품,농산물,3
8558,5.011E+15,4.721E+15,식품,농산물,5
8559,5.011E+15,4.776E+15,식품,농산물,4
8560,5.011E+15,4.785E+15,식품,농산물,3
8561,5.011E+15,4.8125E+15,식품,농산물,3
8562,5.011E+15,4.817E+15,식품,농산물,3
8563,5.011E+15,2.62E+15,식품,농산물,5
8564,5.011E+15,5.011E+15,식품,가공식품,15
8565,5.011E+15,1.135E+15,식품,농산물,3
8566,5.011E+15,2.723E+15,식품,농산물,3
8567,5.011E+15,2.726E+15,식품,농산물,3
8568,5.011E+15,4.1111E+15,식품,농산물,3
8569,5.011E+15,4.1281E+15,식품,농산물,3
8570,5.011E+15,4.1463E+15,식품,농산물,3
8571,5.011E+15,4.4131E+15,식품,농산물,3
8572,5.011E+15,4.418E+15,식품,농산물,4
8573,5.011E+15,4.623E+15,식품,농산물,3
8574,5.011E+15,4.713E+15,식품,농산물,3
8575,5.011E+15,4.719E+15,식품,농산물,3
8576,5.011E+15,2.82E+15,식품,기타식품,3
8577,5.011E+15,4.3113E+15,식품,음료,6
8578,5.011E+15,1.1215E+15,식품,기타식품,3
8579,5.011E+15,1.1215E+15,식품,가공식품,4
8580,5.011E+15,4.139E+15,식품,농산물,3
8581,5.011E+15,4.729E+15,식품,가공식품,4
8582,5.011E+15,1.162E+15,식품,농산물,4
8583,5.011E+15,1.153E+15,식품,축산,3
8584,5.011E+15,4.1111E+15,식품,농산물,3
8585,5.011E+15,4.159E+15,생활/건강,주방용품,6
8586,5.011E+15,4.115E+15,식품,냉동/간편조리식품,10
8587,5.011E+15,4.375E+15,식품,축산,3
8588,5.011E+15,4.148E+15,식품,농산물,3
8589,5.011E+15,4.8121E+15,식품,농산물,4
8590,5.011E+15,4.157E+15,식품,농산물,3
8591,5.011E+15,4.427E+15,식품,음료,7
8592,5.011E+15,4.136E+15,식품,농산물,5
8593,5.011E+15,2.8237E+15,식품,농산물,3
8594,5.011E+15,4.719E+15,식품,음료,3
8595,5.011E+15,1.165E+15,식품,수산,4
8596,5.011E+15,2.8237E+15,식품,수산,3
8597,5.011E+15,4.5111E+15,식품,수산,3
8598,5.011E+15,4.617E+15,식품,농산물,41
8599,5.011E+15,1.141E+15,식품,농산물,3
8600,5.011E+15,4.125E+15,식품,농산물,3
8601,5.011E+15,5.011E+15,식품,가공식품,3
8602,5.011E+15,4.421E+15,식품,음료,3
8603,5.011E+15,4.615E+15,식품,수산,4
8604,5.011E+15,4.8129E+15,식품,수산,6
8605,5.011E+15,4.3113E+15,여행/문화,문화컨텐츠,3
8606,5.011E+15,4.825E+15,식품,농산물,15
8607,5.011E+15,2.611E+15,식품,농산물,4
8608,5.011E+15,4.1197E+15,식품,농산물,3
8609,5.011E+15,4.48E+15,식품,농산물,3
8610,5.011E+15,4.58E+15,식품,농산물,5
8611,5.011E+15,4.885E+15,식품,농산물,4
8612,5.011E+15,2.626E+15,식품,농산물,3
8613,5.011E+15,2.671E+15,식품,농산물,3
8614,5.011E+15,4.374E+15,식품,농산물,3
8615,5.011E+15,2.8237E+15,식품,농산물,4
8616,5.011E+15,4.1113E+15,식품,농산물,9
8617,5.011E+15,4.1285E+15,식품,농산물,3
8618,5.011E+15,4.159E+15,식품,농산물,3
8619,5.011E+15,4.163E+15,식품,농산물,6
8620,5.011E+15,4.723E+15,식품,농산물,3
8621,5.011E+15,4.122E+15,식품,수산,6
8622,5.011E+15,4.136E+15,식품,농산물,9
8623,5.011E+15,4.1287E+15,식품,농산물,4
8624,5.011E+15,2.641E+15,식품,농산물,3
8625,5.011E+15,4.68E+15,식품,축산,3
8626,5.011E+15,1.168E+15,식품,농산물,4
8627,5.011E+15,2.826E+15,생활/건강,반려동물,6
8628,5.011E+15,2.826E+15,식품,기타식품,3
8629,5.011E+15,1.12E+15,생활/건강,음반,4
8630,5.011E+15,1.168E+15,생활/건강,음반,3
8631,5.011E+15,1.168E+15,생활/건강,음반,5
8632,5.011E+15,4.1465E+15,생활/건강,음반,3
8633,5.011E+15,4.715E+15,생활/건강,음반,3
8634,5.011E+15,4.719E+15,생활/건강,음반,3
8635,5.011E+15,4.375E+15,식품,농산물,4
8636,5.011E+15,1.156E+15,식품,농산물,3
8637,5.011E+15,1.174E+15,식품,농산물,3
8638,5.011E+15,4.717E+15,식품,농산물,3
8639,5.011E+15,2.65E+15,식품,농산물,5
8640,5.011E+15,4.1117E+15,식품,기타식품,4
8641,5.011E+15,3.011E+15,식품,축산,8
8642,5.011E+15,4.115E+15,식품,농산물,10
8643,5.011E+15,4.8123E+15,식품,건강식품,3
8644,5.011E+15,4.1281E+15,식품,농산물,3
8645,5.011E+15,2.638E+15,식품,농산물,3
8646,5.011E+15,4.717E+15,식품,농산물,15
8647,5.011E+15,4.167E+15,식품,농산물,52
8648,5.013E+15,4.5111E+15,식품,농산물,3
8649,5.013E+15,4.373E+15,식품,농산물,3
8650,5.013E+15,1.135E+15,식품,농산물,4
8651,5.013E+15,4.713E+15,식품,농산물,3
8652,5.013E+15,4.719E+15,식품,기타식품,8
8653,5.013E+15,1.12E+15,식품,농산물,4
8654,5.013E+15,2.723E+15,식품,농산물,4
8655,5.013E+15,4.42E+15,식품,농산물,3
8656,5.013E+15,4.719E+15,식품,농산물,3
8657,5.013E+15,2.638E+15,식품,농산물,3
8658,5.013E+15,1.162E+15,식품,농산물,5
8659,5.013E+15,4.211E+15,식품,농산물,5
8660,5.013E+15,4.825E+15,식품,농산물,17
8661,5.013E+15,3.011E+15,식품,농산물,3
8662,5.013E+15,2.723E+15,식품,농산물,3
8663,5.013E+15,1.12E+15,식품,농산물,3
8664,5.013E+15,1.129E+15,식품,농산물,3
8665,5.013E+15,1.1305E+15,식품,농산물,4
8666,5.013E+15,1.162E+15,식품,농산물,4
8667,5.013E+15,1.174E+15,식품,농산물,3
8668,5.013E+15,1.174E+15,식품,농산물,3
8669,5.013E+15,2.726E+15,식품,농산물,3
8670,5.013E+15,2.726E+15,식품,농산물,5
8671,5.013E+15,2.771E+15,식품,농산물,4
8672,5.013E+15,2.8185E+15,식품,농산물,3
8673,5.013E+15,2.82E+15,식품,농산물,3
8674,5.013E+15,3.023E+15,식품,농산물,3
8675,5.013E+15,4.1135E+15,식품,농산물,3
8676,5.013E+15,4.1173E+15,식품,농산물,3
8677,5.013E+15,4.137E+15,식품,농산물,4
8678,5.013E+15,4.141E+15,식품,농산물,3
8679,5.013E+15,4.157E+15,식품,농산물,3
8680,5.013E+15,4.5111E+15,식품,농산물,3
8681,5.013E+15,2.8245E+15,식품,농산물,3
8682,5.013E+15,4.213E+15,식품,농산물,3
8683,5.013E+15,4.425E+15,식품,농산물,6
8684,5.013E+15,4.8121E+15,식품,농산물,4
8685,5.013E+15,2.917E+15,식품,농산물,22
8686,5.013E+15,4.8129E+15,식품,농산물,3
8687,5.013E+15,4.217E+15,식품,농산물,5
8688,5.013E+15,1.165E+15,식품,농산물,3
8689,5.013E+15,4.115E+15,식품,농산물,3
8690,5.013E+15,4.7113E+15,식품,농산물,3
8691,5.013E+15,2.914E+15,식품,농산물,3
8692,5.013E+15,1.138E+15,식품,농산물,4
8693,5.013E+15,3.171E+15,식품,농산물,3
8694,5.013E+15,4.817E+15,식품,농산물,4
8695,5.013E+15,1.1305E+15,식품,농산물,3
8696,5.013E+15,2.714E+15,식품,농산물,3
8697,5.013E+15,2.8245E+15,식품,농산물,3
8698,5.013E+15,2.92E+15,식품,농산물,3
8699,5.013E+15,3.111E+15,식품,농산물,4
8700,5.013E+15,4.1131E+15,식품,농산물,3
8701,5.013E+15,4.1131E+15,식품,농산물,3
8702,5.013E+15,4.121E+15,식품,농산물,6
8703,5.013E+15,4.276E+15,식품,농산물,3
8704,5.013E+15,4.4133E+15,식품,농산물,5
8705,5.013E+15,4.682E+15,식품,농산물,5
8706,5.013E+15,1.168E+15,식품,농산물,4
8707,5.013E+15,4.1461E+15,식품,농산물,4
8708,5.013E+15,4.213E+15,식품,농산물,3
8709,5.013E+15,2.726E+15,식품,농산물,4
8710,5.013E+15,4.421E+15,식품,농산물,3
8711,5.013E+15,1.147E+15,식품,농산물,4
8712,5.013E+15,1.159E+15,식품,농산물,3
8713,5.013E+15,4.825E+15,식품,농산물,3
8714,5.013E+15,4.717E+15,식품,농산물,3
8715,5.013E+15,2.8245E+15,식품,농산물,3
8716,5.013E+15,4.157E+15,식품,농산물,3
8717,5.013E+15,4.1199E+15,식품,과자,3
8718,5.013E+15,4.148E+15,식품,과자,4
8719,5.013E+15,1.156E+15,식품,농산물,5
8720,5.013E+15,2.647E+15,식품,농산물,3
8721,5.013E+15,2.8237E+15,식품,농산물,3
8722,5.013E+15,2.911E+15,식품,농산물,4
8723,5.013E+15,4.143E+15,식품,농산물,3
8724,5.013E+15,4.161E+15,식품,농산물,15
8725,5.013E+15,4.182E+15,식품,농산물,5
8726,5.013E+15,4.42E+15,식품,농산물,3
8727,5.013E+15,4.825E+15,식품,농산물,3
8728,5.013E+15,4.4131E+15,식품,농산물,3
8729,5.013E+15,4.671E+15,식품,농산물,9
8730,5.013E+15,4.7111E+15,식품,농산물,3
8731,5.013E+15,4.687E+15,식품,농산물,4
8732,5.013E+15,4.717E+15,식품,농산물,5
8733,5.013E+15,5.011E+15,식품,농산물,13
8734,5.013E+15,4.519E+15,식품,농산물,8
8735,5.013E+15,4.182E+15,식품,농산물,3
8736,5.013E+15,4.1465E+15,식품,과자,3
8737,5.013E+15,4.121E+15,식품,농산물,3
8738,5.013E+15,1.171E+15,식품,농산물,3
8739,5.013E+15,3.023E+15,식품,농산물,3
8740,5.013E+15,4.159E+15,식품,농산물,3
8741,5.013E+15,4.3111E+15,식품,농산물,3
8742,5.013E+15,4.571E+15,식품,농산물,3
8743,5.013E+15,3.171E+15,식품,농산물,4
8744,5.013E+15,2.72E+15,식품,농산물,3
8745,5.013E+15,4.165E+15,식품,농산물,3
8746,5.013E+15,2.729E+15,식품,농산물,5
8747,5.013E+15,4.221E+15,식품,농산물,5
8748,5.013E+15,4.7113E+15,식품,농산물,3
8749,5.013E+15,4.519E+15,식품,농산물,15
8750,5.013E+15,1.132E+15,식품,농산물,3
8751,5.013E+15,4.623E+15,식품,농산물,3
8752,5.013E+15,1.171E+15,식품,농산물,3
8753,5.013E+15,1.156E+15,식품,농산물,3
8754,5.013E+15,4.615E+15,식품,농산물,3
8755,5.013E+15,1.111E+15,식품,농산물,3
8756,5.013E+15,4.1287E+15,식품,농산물,3
8757,5.013E+15,4.159E+15,식품,농산물,5
8758,5.013E+15,2.641E+15,식품,농산물,5
8759,5.013E+15,4.183E+15,식품,농산물,5
8760,5.013E+15,1.162E+15,식품,농산물,14
8761,5.013E+15,4.423E+15,식품,농산물,10
8762,5.013E+15,4.1271E+15,식품,농산물,3
8763,5.013E+15,4.4133E+15,식품,농산물,3
8764,5.013E+15,4.421E+15,식품,농산물,3
8765,5.013E+15,4.215E+15,식품,농산물,4
8766,5.013E+15,4.729E+15,식품,농산물,3
8767,1.117E+15,5.011E+15,디지털/가전,기타디지털/가전,4
8768,1.12E+15,5.011E+15,여행/문화,문화컨텐츠,3
8769,1.123E+15,5.013E+15,식품,농산물,5
8770,2.623E+15,5.013E+15,식품,기타식품,8
8771,2.638E+15,5.011E+15,식품,냉동/간편조리식품,9
8772,2.653E+15,5.011E+15,여행/문화,문화컨텐츠,10
8773,2.826E+15,5.011E+15,식품,냉동/간편조리식품,4
8774,3.02E+15,5.011E+15,생활/건강,반려동물,19
8775,3.023E+15,5.011E+15,식품,건강식품,3
8776,3.023E+15,5.013E+15,생활/건강,생활용품,3
8777,3.023E+15,5.011E+15,생활/건강,생활용품,3
8778,4.1285E+15,5.013E+15,생활/건강,주방용품,9
8779,4.136E+15,5.011E+15,식품,기타식품,3
8780,4.136E+15,5.011E+15,생활/건강,반려동물,3
8781,4.136E+15,5.011E+15,생활/건강,반려동물,4
8782,4.136E+15,5.011E+15,생활/건강,반려동물,3
8783,4.136E+15,5.011E+15,생활/건강,반려동물,3
8784,4.136E+15,5.011E+15,생활/건강,반려동물,3
8785,4.136E+15,5.011E+15,생활/건강,반려동물,4
8786,4.136E+15,5.011E+15,식품,가공식품,3
8787,4.141E+15,5.011E+15,생활/건강,주방용품,3
8788,4.141E+15,5.011E+15,화장품/미용,스킨케어,3
8789,4.141E+15,5.011E+15,식품,냉동/간편조리식품,3
8790,4.141E+15,5.013E+15,화장품/미용,스킨케어,4
8791,4.145E+15,5.011E+15,생활/건강,주방용품,6
8792,4.1461E+15,5.011E+15,생활/건강,문구/사무용품,3
8793,4.1461E+15,5.013E+15,생활/건강,문구/사무용품,20
8794,4.1461E+15,5.011E+15,식품,음료,6
8795,4.1463E+15,5.011E+15,생활/건강,반려동물,3
8796,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
8797,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,7
8798,4.148E+15,5.013E+15,생활/건강,주방용품,10
8799,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,4
8800,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,5
8801,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,4
8802,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,7
8803,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,4
8804,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
8805,4.148E+15,5.013E+15,여행/문화,문화컨텐츠,4
8806,4.148E+15,5.011E+15,생활/건강,음반,3
8807,4.148E+15,5.011E+15,여행/문화,문화컨텐츠,3
8808,4.15E+15,5.011E+15,식품,건강식품,4
8809,4.15E+15,5.011E+15,식품,건강식품,6
8810,4.15E+15,5.011E+15,식품,건강식품,24
8811,4.157E+15,5.013E+15,식품,농산물,7
8812,4.157E+15,5.011E+15,식품,농산물,4
8813,4.157E+15,5.013E+15,식품,농산물,7
8814,4.159E+15,5.011E+15,식품,냉동/간편조리식품,4
8815,4.161E+15,5.013E+15,생활/건강,문구/사무용품,20
8816,4.167E+15,5.011E+15,식품,가공식품,3
8817,4.213E+15,5.011E+15,식품,가공식품,4
8818,4.315E+15,5.013E+15,식품,건강식품,4
8819,4.421E+15,5.011E+15,식품,농산물,4
8820,4.514E+15,5.011E+15,식품,과자,4
8821,4.514E+15,5.011E+15,식품,기타식품,4
8822,4.514E+15,5.011E+15,생활/건강,생활용품,3
8823,4.521E+15,5.013E+15,식품,과자,6
8824,4.682E+15,5.011E+15,화장품/미용,스킨케어,3
8825,4.7113E+15,5.013E+15,식품,기타식품,6
8826,4.715E+15,5.011E+15,화장품/미용,스킨케어,4
8827,4.728E+15,5.011E+15,식품,농산물,30
8828,4.782E+15,5.011E+15,생활/건강,생활용품,3
8829,4.833E+15,5.011E+15,패션의류,기타패션의류,13
8830,5.011E+15,1.126E+15,식품,농산물,4
8831,5.011E+15,1.1305E+15,식품,농산물,3
8832,5.011E+15,1.132E+15,식품,농산물,3
8833,5.011E+15,1.135E+15,식품,농산물,3
8834,5.011E+15,1.15E+15,식품,농산물,3
8835,5.011E+15,1.162E+15,식품,농산물,3
8836,5.011E+15,2.611E+15,식품,농산물,8
8837,5.011E+15,2.638E+15,식품,농산물,3
8838,5.011E+15,2.671E+15,식품,농산물,3
8839,5.011E+15,2.714E+15,식품,농산물,3
8840,5.011E+15,2.714E+15,식품,농산물,4
8841,5.011E+15,2.826E+15,식품,농산물,3
8842,5.011E+15,3.611E+15,식품,농산물,3
8843,5.011E+15,4.1113E+15,식품,농산물,9
8844,5.011E+15,4.1115E+15,식품,농산물,5
8845,5.011E+15,4.1131E+15,식품,농산물,4
8846,5.011E+15,4.1173E+15,식품,농산물,3
8847,5.011E+15,4.1199E+15,식품,농산물,4
8848,5.011E+15,4.121E+15,식품,농산물,3
8849,5.011E+15,4.131E+15,식품,농산물,3
8850,5.011E+15,4.131E+15,식품,농산물,3
8851,5.011E+15,4.139E+15,식품,농산물,5
8852,5.011E+15,4.1463E+15,식품,농산물,3
8853,5.011E+15,4.1463E+15,식품,농산물,3
8854,5.011E+15,4.1465E+15,식품,농산물,4
8855,5.011E+15,4.1465E+15,식품,농산물,4
8856,5.011E+15,4.148E+15,식품,농산물,4
8857,5.011E+15,4.155E+15,식품,농산물,3
8858,5.011E+15,4.157E+15,식품,농산물,4
8859,5.011E+15,4.159E+15,식품,농산물,3
8860,5.011E+15,4.159E+15,식품,농산물,3
8861,5.011E+15,4.213E+15,식품,농산물,3
8862,5.011E+15,4.5111E+15,식품,농산물,3
8863,5.011E+15,4.5113E+15,식품,농산물,5
8864,5.011E+15,4.5113E+15,식품,농산물,3
8865,5.011E+15,4.623E+15,식품,농산물,3
8866,5.011E+15,4.719E+15,식품,농산물,3
8867,5.011E+15,1.144E+15,식품,농산물,4
8868,5.011E+15,1.171E+15,식품,농산물,3
8869,5.011E+15,2.723E+15,식품,농산물,5
8870,5.011E+15,2.729E+15,식품,농산물,3
8871,5.011E+15,2.8237E+15,식품,농산물,3
8872,5.011E+15,2.8245E+15,식품,농산물,3
8873,5.011E+15,2.917E+15,식품,농산물,3
8874,5.011E+15,4.139E+15,식품,농산물,3
8875,5.011E+15,4.141E+15,식품,농산물,4
8876,5.011E+15,5.011E+15,식품,가공식품,9
8877,5.011E+15,1.168E+15,식품,수산,4
8878,5.011E+15,4.159E+15,식품,농산물,4
8879,5.011E+15,2.723E+15,식품,농산물,15
8880,5.011E+15,4.1113E+15,식품,농산물,3
8881,5.011E+15,4.717E+15,식품,기타식품,3
8882,5.011E+15,2.714E+15,식품,농산물,3
8883,5.011E+15,2.9155E+15,식품,농산물,5
8884,5.011E+15,3.017E+15,식품,농산물,3
8885,5.011E+15,4.1271E+15,식품,농산물,3
8886,5.011E+15,4.276E+15,식품,농산물,3
8887,5.011E+15,4.8125E+15,식품,가공식품,42
8888,5.011E+15,2.8185E+15,식품,기타식품,4
8889,5.011E+15,4.513E+15,식품,농산물,3
8890,5.011E+15,2.62E+15,식품,농산물,3
8891,5.011E+15,2.914E+15,식품,수산,3
8892,5.011E+15,4.5111E+15,식품,농산물,3
8893,5.011E+15,4.1197E+15,식품,농산물,3
8894,5.011E+15,1.168E+15,식품,농산물,3
8895,5.011E+15,1.165E+15,식품,농산물,3
8896,5.011E+15,3.014E+15,식품,농산물,3
8897,5.011E+15,4.1135E+15,식품,가공식품,4
8898,5.011E+15,4.5111E+15,식품,수산,4
8899,5.011E+15,4.8121E+15,식품,농산물,3
8900,5.011E+15,1.168E+15,식품,농산물,3
8901,5.011E+15,1.162E+15,식품,음료,3
8902,5.011E+15,4.136E+15,식품,가공식품,3
8903,5.011E+15,4.623E+15,식품,음료,3
8904,5.011E+15,2.914E+15,식품,수산,4
8905,5.011E+15,4.719E+15,식품,수산,9
8906,5.011E+15,4.1135E+15,식품,농산물,10
8907,5.011E+15,2.671E+15,패션의류,기타패션의류,5
8908,5.011E+15,4.1135E+15,식품,축산,4
8909,5.011E+15,4.1271E+15,식품,기타식품,3
8910,5.011E+15,1.168E+15,식품,농산물,9
8911,5.011E+15,1.159E+15,여행/문화,문화컨텐츠,4
8912,5.011E+15,1.135E+15,식품,수산,4
8913,5.011E+15,4.163E+15,식품,수산,8
8914,5.011E+15,1.147E+15,식품,음료,5
8915,5.011E+15,4.213E+15,식품,기타식품,5
8916,5.011E+15,1.1215E+15,식품,농산물,9
8917,5.011E+15,1.117E+15,식품,농산물,6
8918,5.011E+15,1.12E+15,식품,농산물,3
8919,5.011E+15,3.114E+15,식품,농산물,3
8920,5.011E+15,1.144E+15,식품,농산물,8
8921,5.011E+15,2.632E+15,식품,농산물,3
8922,5.011E+15,4.1281E+15,식품,농산물,3
8923,5.011E+15,4.1281E+15,식품,농산물,3
8924,5.011E+15,4.15E+15,패션의류,기타패션의류,3
8925,5.011E+15,4.161E+15,식품,농산물,3
8926,5.011E+15,4.725E+15,식품,농산물,8
8927,5.011E+15,4.825E+15,식품,음료,3
8928,5.011E+15,4.728E+15,식품,농산물,3
8929,5.011E+15,1.147E+15,식품,수산,3
8930,5.011E+15,4.573E+15,식품,농산물,4
8931,5.011E+15,1.1545E+15,화장품/미용,스킨케어,43
8932,5.011E+15,4.159E+15,식품,축산,4
8933,5.011E+15,1.165E+15,생활/건강,음반,3
8934,5.011E+15,2.8237E+15,생활/건강,음반,4
8935,5.011E+15,3.017E+15,식품,농산물,5
8936,5.011E+15,3.023E+15,식품,농산물,3
8937,5.011E+15,4.425E+15,식품,농산물,4
8938,5.011E+15,2.917E+15,식품,과자,4
8939,5.011E+15,4.373E+15,식품,농산물,5
8940,5.011E+15,4.277E+15,식품,과자,10
8941,5.011E+15,4.1135E+15,식품,농산물,3
8942,5.011E+15,1.1545E+15,화장품/미용,스킨케어,3
8943,5.011E+15,4.5111E+15,식품,음료,4
8944,5.011E+15,4.418E+15,식품,농산물,4
8945,5.011E+15,4.8125E+15,식품,농산물,3
8946,5.011E+15,2.632E+15,식품,농산물,5
8947,5.011E+15,4.1273E+15,식품,농산물,7
